,ZHVI,Metro,City,zip,State,zhvi_score
397,438029.0,Chicago-Naperville-Elgin,Chicago,60660,IL,8
398,428658.0,Charlotte-Concord-Gastonia,Charlotte,28205,NC,8
399,390381.0,Dallas-Fort Worth-Arlington,Allen,75002,TX,9
400,285454.0,Chicago-Naperville-Elgin,Oak Lawn,60453,IL,10
401,457838.0,Boston-Cambridge-Newton,Brockton,2301,MA,8
402,285452.0,Dallas-Fort Worth-Arlington,Garland,75043,TX,10
403,295459.0,Visalia-Porterville,Porterville,93257,CA,10
404,343480.0,Philadelphia-Camden-Wilmington,Bensalem Township,19020,PA,10
405,357321.0,Nashville-Davidson--Murfreesboro--Franklin,Smyrna,37167,TN,9
406,244701.0,Hickory-Lenoir-Morganton,Hickory,28601,NC,10
407,461030.0,Spokane-Spokane Valley,Spokane,99208,WA,8
408,166687.0,Warner Robins,Warner Robins,31088,GA,10
409,978638.0,New York-Newark-Jersey City,New York,11204,NY,3
410,329167.0,Hanford-Corcoran,Hanford,93230,CA,10
411,305631.0,Jacksonville,Jacksonville,32246,FL,10
412,878271.0,New York-Newark-Jersey City,New York,11213,NY,4
413,222263.0,Philadelphia-Camden-Wilmington,New Castle,19720,DE,10
414,263311.0,Lansing-East Lansing,East Lansing,48823,MI,10
415,210840.0,Baton Rouge,Denham Springs,70726,LA,10
416,179103.0,Baltimore-Columbia-Towson,Dundalk,21222,MD,10
417,302366.0,Myrtle Beach-Conway-North Myrtle Beach,Forestbrook,29579,SC,10
418,244366.0,Savannah,Savannah,31419,GA,10
419,161363.0,Philadelphia-Camden-Wilmington,Philadelphia,19120,PA,10
420,832172.0,New York-Newark-Jersey City,New York,11219,NY,4
421,245238.0,Oxford,Oxford,38655,MS,10
422,780596.0,Washington-Arlington-Alexandria,Arlington,22204,VA,5
423,507505.0,Raleigh,Cary,27519,NC,7
424,273157.0,Clarksville,Clarksville,37040,TN,10
425,421366.0,Durham-Chapel Hill,Durham,27705,NC,8
426,259967.0,Houston-The Woodlands-Sugar Land,Atascocita,77346,TX,10
427,311858.0,Bakersfield,Bakersfield,93309,CA,10
428,436301.0,Phoenix-Mesa-Scottsdale,Tempe,85282,AZ,8
429,371018.0,Washington-Arlington-Alexandria,Germantown,20874,MD,9
430,177925.0,Columbia,Columbia,29223,SC,10
431,210811.0,Augusta-Richmond County,Augusta,30909,GA,10
432,301076.0,Charleston-North Charleston,Summerville,29485,SC,10
433,300274.0,Charlotte-Concord-Gastonia,Charlotte,28216,NC,10
434,854352.0,New York-Newark-Jersey City,New York,10032,NY,4
435,911456.0,San Francisco-Oakland-Hayward,Hayward,94541,CA,3
436,1395122.0,San Francisco-Oakland-Hayward,Fremont,94538,CA,1
437,872077.0,Santa Cruz-Watsonville,Watsonville,95076,CA,4
438,183733.0,Montgomery,Montgomery,36117,AL,10
439,538072.0,Austin-Round Rock,Austin,78748,TX,7
440,310080.0,Dallas-Fort Worth-Arlington,Fort Worth,76179,TX,10
441,964250.0,Los Angeles-Long Beach-Anaheim,Long Beach,90802,CA,3
442,478667.0,Miami-Fort Lauderdale-West Palm Beach,Village of Palmetto Bay,33157,FL,8
443,557098.0,Phoenix-Mesa-Scottsdale,Peoria,85383,AZ,7
444,262567.0,San Antonio-New Braunfels,San Antonio,78251,TX,10
445,185522.0,Chicago-Naperville-Elgin,Waukegan,60085,IL,10
446,566673.0,Austin-Round Rock,Austin,78758,TX,7
447,854598.0,San Francisco-Oakland-Hayward,Brentwood,94513,CA,4
448,318384.0,Charlotte-Concord-Gastonia,Charlotte,28215,NC,10
449,382408.0,Orlando-Kissimmee-Sanford,Oviedo,32765,FL,9
450,514002.0,Boise City,Meridian,83646,ID,7
451,233407.0,York-Hanover,Penn Township,17331,PA,10
452,362554.0,Chicago-Naperville-Elgin,Mount Prospect,60056,IL,9
453,326114.0,Gainesville,Gainesville,32608,FL,10
454,857288.0,Los Angeles-Long Beach-Anaheim,La Habra,90631,CA,4
455,125541.0,Columbus,Columbus,31907,GA,10
456,269397.0,Atlanta-Sandy Springs-Roswell,Newnan,30263,GA,10
457,1221052.0,San Diego-Carlsbad,San Diego,92104,CA,1
458,270196.0,Houston-The Woodlands-Sugar Land,Tomball,77375,TX,10
459,670409.0,Washington-Arlington-Alexandria,North Bethesda,20852,MD,6
460,301840.0,Chattanooga,Chattanooga,37421,TN,10
461,214551.0,Chicago-Naperville-Elgin,Chicago,60637,IL,10
462,297897.0,St. Louis,Ballwin,63021,MO,10
463,1068998.0,Los Angeles-Long Beach-Anaheim,Huntington Beach,92647,CA,2
464,362559.0,Nashville-Davidson--Murfreesboro--Franklin,Murfreesboro,37129,TN,9
465,285923.0,Albuquerque,Rio Rancho,87124,NM,10
466,136539.0,Augusta-Richmond County,Augusta,30906,GA,10
467,373543.0,Orlando-Kissimmee-Sanford,Winter Park,32792,FL,9
468,481457.0,Washington-Arlington-Alexandria,Washington,20020,DC,8
469,341462.0,Tampa-St. Petersburg-Clearwater,Brandon,33511,FL,10
470,222732.0,Pittsburgh,Washington,15301,PA,10
471,351352.0,Phoenix-Mesa-Scottsdale,Mesa,85204,AZ,9
472,693982.0,San Diego-Carlsbad,San Diego,92154,CA,6
473,575230.0,Kalispell,Kalispell,59901,MT,7
474,241801.0,Houston-The Woodlands-Sugar Land,Houston,77083,TX,10
475,253174.0,Dallas-Fort Worth-Arlington,Dallas,75211,TX,10
476,365291.0,Atlanta-Sandy Springs-Roswell,Marietta,30066,GA,9
477,252494.0,Baltimore-Columbia-Towson,Baltimore,21224,MD,10
478,570028.0,Portland-Vancouver-Hillsboro,Oregon City,97045,OR,7
479,1142364.0,Los Angeles-Long Beach-Anaheim,Irvine,92618,CA,1
480,373365.0,Phoenix-Mesa-Scottsdale,Peoria,85345,AZ,9
481,602774.0,Austin-Round Rock,Austin,78741,TX,6
482,893147.0,San Diego-Carlsbad,San Diego,92115,CA,4
483,356385.0,Twin Falls,Twin Falls,83301,ID,9
484,278938.0,St. Louis,Oakville,63129,MO,10
485,302809.0,New Haven-Milford,West Haven,6516,CT,10
486,619519.0,Boston-Cambridge-Newton,Peabody,1960,MA,6
487,461610.0,Modesto,Modesto,95355,CA,8
488,330377.0,Las Vegas-Henderson-Paradise,Las Vegas,89110,NV,10
489,815319.0,New York-Newark-Jersey City,New York,11368,NY,4
490,304845.0,Columbus,Delaware,43015,OH,10
491,594363.0,Nashville-Davidson--Murfreesboro--Franklin,Brentwood,37027,TN,7
492,283132.0,Phoenix-Mesa-Scottsdale,Glendale,85301,AZ,10
493,446651.0,Phoenix-Mesa-Scottsdale,Phoenix,85022,AZ,8
494,666041.0,New York-Newark-Jersey City,New York,11203,NY,6
495,360020.0,Minneapolis-St. Paul-Bloomington,Apple Valley,55124,MN,9
496,1305236.0,San Francisco-Oakland-Hayward,Union City,94587,CA,1
497,372365.0,Chicago-Naperville-Elgin,Chicago,60608,IL,9
498,426186.0,Austin-Round Rock,Round Rock,78664,TX,8
499,320991.0,Tampa-St. Petersburg-Clearwater,Riverview,33578,FL,10
500,543136.0,Miami-Fort Lauderdale-West Palm Beach,Jupiter,33458,FL,7
501,229782.0,Tulsa,Tulsa,74133,OK,10
502,479832.0,Sacramento--Roseville--Arden-Arcade,Rancho Cordova,95670,CA,8
503,978653.0,New York-Newark-Jersey City,New York,11220,NY,3
504,318677.0,Baltimore-Columbia-Towson,Glen Burnie,21061,MD,10
505,161937.0,Philadelphia-Camden-Wilmington,Philadelphia,19104,PA,10
506,1168451.0,Los Angeles-Long Beach-Anaheim,Huntington Beach,92646,CA,1
507,647237.0,New York-Newark-Jersey City,New York,10031,NY,6
508,225207.0,Elizabethtown-Fort Knox,Elizabethtown,42701,KY,10
509,1330759.0,New York-Newark-Jersey City,New York,11216,NY,1
510,382598.0,Longview,Longview,98632,WA,9
511,324231.0,Charlotte-Concord-Gastonia,Mint Hill,28227,NC,10
512,378354.0,Virginia Beach-Norfolk-Newport News,Chesapeake,23322,VA,9
513,155493.0,El Paso,El Paso,79924,TX,10
514,1205857.0,Los Angeles-Long Beach-Anaheim,Irvine,92620,CA,1
515,209072.0,Jackson,Jackson,38305,TN,10
516,476817.0,Austin-Round Rock,Austin,78753,TX,8
517,205026.0,New Orleans-Metairie,Marrero,70072,LA,10
518,836046.0,Urban Honolulu,Ewa Beach,96706,HI,4
519,346522.0,Orlando-Kissimmee-Sanford,Orlando,32825,FL,10
520,506002.0,Eugene,Eugene,97401,OR,7
521,442063.0,Philadelphia-Camden-Wilmington,Lower Makefield Township,19067,PA,8
522,364946.0,Dallas-Fort Worth-Arlington,Wylie,75098,TX,9
523,104827.0,Philadelphia-Camden-Wilmington,Philadelphia,19134,PA,10
524,322517.0,Chicago-Naperville-Elgin,Lombard,60148,IL,10
525,254356.0,Oklahoma City,Edmond,73013,OK,10
526,341501.0,Atlanta-Sandy Springs-Roswell,Acworth,30101,GA,10
527,438861.0,Las Vegas-Henderson-Paradise,Henderson,89074,NV,8
528,232724.0,Atlanta-Sandy Springs-Roswell,Lithonia,30058,GA,10
529,206928.0,Tallahassee,Tallahassee,32303,FL,10
530,2869788.0,San Jose-Sunnyvale-Santa Clara,Cupertino,95014,CA,1
531,497726.0,Miami-Fort Lauderdale-West Palm Beach,Wellington,33414,FL,8
532,739984.0,Seattle-Tacoma-Bellevue,Everett,98208,WA,5
533,318425.0,Madison,Madison,53704,WI,10
534,219871.0,Hickory-Lenoir-Morganton,Morganton,28655,NC,10
535,507785.0,Riverside-San Bernardino-Ontario,Rialto,92376,CA,7
536,245620.0,Columbus,Columbus,43229,OH,10
537,1205210.0,San Jose-Sunnyvale-Santa Clara,San Jose,95112,CA,1
538,314015.0,San Antonio-New Braunfels,San Antonio,78253,TX,10
539,398127.0,Phoenix-Mesa-Scottsdale,Phoenix,85008,AZ,9
540,208426.0,Buffalo-Cheektowaga-Niagara Falls,North Tonawanda,14094,NY,10
541,456109.0,Charlotte-Concord-Gastonia,Charlotte,28210,NC,8
542,211046.0,Cincinnati,Hamilton,45013,OH,10
543,185494.0,Cincinnati,Middletown,45044,OH,10
544,243556.0,Atlanta-Sandy Springs-Roswell,Stone Mountain,30083,GA,10
545,388208.0,Las Vegas-Henderson-Paradise,Las Vegas,89103,NV,9
546,305646.0,Orlando-Kissimmee-Sanford,Sanford,32771,FL,10
547,246739.0,Albany-Schenectady-Troy,Troy,12180,NY,10
548,1373541.0,San Francisco-Oakland-Hayward,South San Francisco,94080,CA,1
549,1409502.0,Los Angeles-Long Beach-Anaheim,Huntington Beach,92648,CA,1
550,1393235.0,San Diego-Carlsbad,San Diego,92130,CA,1
551,712387.0,Denver-Aurora-Lakewood,Aurora,80016,CO,5
552,238949.0,Greensboro-High Point,High Point,27265,NC,10
553,728413.0,San Diego-Carlsbad,San Diego,92105,CA,5
554,500646.0,Miami-Fort Lauderdale-West Palm Beach,Boca Raton,33433,FL,7
555,427806.0,Ogden-Clearfield,Ogden,84404,UT,8
556,247604.0,Lubbock,Lubbock,79424,TX,10
557,214314.0,Louisville/Jefferson County,New Albany,47150,IN,10
558,229920.0,Cincinnati,Florence,41042,KY,10
559,1208095.0,San Diego-Carlsbad,San Diego,92122,CA,1
560,219924.0,Houston-The Woodlands-Sugar Land,Spring,77373,TX,10
561,178311.0,Salina,Salina,67401,KS,10
562,338301.0,Virginia Beach-Norfolk-Newport News,Virginia Beach,23455,VA,10
563,726954.0,Washington-Arlington-Alexandria,Silver Spring,20910,MD,5
564,300499.0,Charleston-North Charleston,Summerville,29483,SC,10
565,201894.0,Starkville,Starkville,39759,MS,10
566,957291.0,Phoenix-Mesa-Scottsdale,Scottsdale,85255,AZ,3
567,457185.0,New York-Newark-Jersey City,Manchester Township,8759,NJ,8
568,803028.0,Boston-Cambridge-Newton,Boston,2135,MA,4
569,608020.0,Sacramento--Roseville--Arden-Arcade,Lincoln,95648,CA,6
570,267726.0,Philadelphia-Camden-Wilmington,Philadelphia,19148,PA,10
571,344138.0,Washington-Arlington-Alexandria,Fredericksburg,22407,VA,10
572,288173.0,Myrtle Beach-Conway-North Myrtle Beach,Socastee,29588,SC,10
573,448669.0,Miami-Fort Lauderdale-West Palm Beach,Country Club,33015,FL,8
574,978133.0,New York-Newark-Jersey City,New York,11354,NY,3
575,335917.0,Atlanta-Sandy Springs-Roswell,Lilburn,30047,GA,10
576,239294.0,Flint,Grand Blanc,48439,MI,10
577,633642.0,Riverside-San Bernardino-Ontario,Murrieta,92563,CA,6
578,255853.0,Houston-The Woodlands-Sugar Land,Houston,77070,TX,10
579,207042.0,Greensboro-High Point,Greensboro,27407,NC,10
580,400411.0,Madison,Madison,53711,WI,8
581,610515.0,Dallas-Fort Worth-Arlington,Dallas,75204,TX,6
582,430898.0,New York-Newark-Jersey City,Jersey City,7305,NJ,8
583,515815.0,New York-Newark-Jersey City,North Bergen Township,7047,NJ,7
584,2070913.0,Los Angeles-Long Beach-Anaheim,Los Angeles,90036,CA,1
585,1405401.0,San Francisco-Oakland-Hayward,San Francisco,94112,CA,1
586,387875.0,Miami-Fort Lauderdale-West Palm Beach,Greenacres,33463,FL,9
587,389856.0,Dallas-Fort Worth-Arlington,Little Elm,75068,TX,9
588,305256.0,Dallas-Fort Worth-Arlington,Fort Worth,76137,TX,10
589,404581.0,Las Vegas-Henderson-Paradise,Las Vegas,89147,NV,8
590,792462.0,Austin-Round Rock,Austin,78759,TX,5
591,276918.0,Cincinnati,Loveland,45140,OH,10
592,303073.0,Charlotte-Concord-Gastonia,Concord,28025,NC,10
593,2599941.0,San Jose-Sunnyvale-Santa Clara,Sunnyvale,94087,CA,1
594,389417.0,Raleigh,Raleigh,27603,NC,9
595,510195.0,Atlanta-Sandy Springs-Roswell,Roswell,30075,GA,7
596,568613.0,Boston-Cambridge-Newton,Revere,2151,MA,7
597,528202.0,Portland-Vancouver-Hillsboro,Hillsboro,97124,OR,7
598,4033233.0,New York-Newark-Jersey City,New York,10014,NY,1
599,1845015.0,San Jose-Sunnyvale-Santa Clara,San Jose,95125,CA,1
600,266350.0,Memphis,Olive Branch,38654,MS,10
601,698151.0,Los Angeles-Long Beach-Anaheim,Montebello,90640,CA,6
602,444322.0,Dallas-Fort Worth-Arlington,McKinney,75071,TX,8
603,449454.0,Miami-Fort Lauderdale-West Palm Beach,Boynton Beach,33436,FL,8
604,1398189.0,Seattle-Tacoma-Bellevue,Seattle,98109,WA,1
605,256817.0,Pittsfield,Pittsfield,1201,MA,10
606,476979.0,Boise City,Boise,83709,ID,8
607,265694.0,St. Louis,Saint Charles,63301,MO,10
608,418885.0,New York-Newark-Jersey City,Franklin Township,8873,NJ,8
609,438927.0,Washington-Arlington-Alexandria,Silver Spring,20904,MD,8
610,292336.0,New Haven-Milford,New Haven,6511,CT,10
611,262542.0,Philadelphia-Camden-Wilmington,Newark,19702,DE,10
612,1043622.0,Seattle-Tacoma-Bellevue,Kirkland,98034,WA,2
613,454933.0,Dallas-Fort Worth-Arlington,Grapevine,76051,TX,8
614,226153.0,La Crosse-Onalaska,La Crosse,54601,WI,10
615,235522.0,Tampa-St. Petersburg-Clearwater,Port Richey,34668,FL,10
616,382010.0,Austin-Round Rock,Kyle,78640,TX,9
617,600631.0,Riverside-San Bernardino-Ontario,Murrieta,92562,CA,6
618,1240844.0,Urban Honolulu,Honolulu,96815,HI,1
619,161306.0,Philadelphia-Camden-Wilmington,Philadelphia,19131,PA,10
620,287510.0,Hartford-West Hartford-East Hartford,Middletown,6457,CT,10
621,445398.0,Providence-Warwick,Taunton,2780,MA,8
622,312604.0,Lancaster,Manheim Township,17601,PA,10
623,298747.0,Philadelphia-Camden-Wilmington,Newark,19711,DE,10
624,348951.0,Raleigh,Garner,27529,NC,10
625,212497.0,Louisville/Jefferson County,Jeffersonville,47130,IN,10
626,192125.0,El Paso,Horizon City,79928,TX,10
627,476073.0,New York-Newark-Jersey City,Jackson Township,8527,NJ,8
628,419886.0,Washington-Arlington-Alexandria,Woodbridge,22192,VA,8
629,1032793.0,Miami-Fort Lauderdale-West Palm Beach,Miami Beach,33141,FL,2
630,1148553.0,Washington-Arlington-Alexandria,Arlington,22201,VA,1
631,344232.0,Atlanta-Sandy Springs-Roswell,Marietta,30067,GA,10
632,340075.0,Atlanta-Sandy Springs-Roswell,Canton,30114,GA,10
633,310440.0,Billings,Billings,59102,MT,10
634,381242.0,Chicago-Naperville-Elgin,Arlington Heights,60004,IL,9
635,282320.0,Cincinnati,Mason,45040,OH,10
636,296444.0,Detroit-Warren-Dearborn,Clinton,48038,MI,10
637,1018582.0,San Diego-Carlsbad,San Diego,92117,CA,2
638,626168.0,New York-Newark-Jersey City,Jersey City,7306,NJ,6
639,375393.0,Miami-Fort Lauderdale-West Palm Beach,Plantation,33324,FL,9
640,354595.0,Phoenix-Mesa-Scottsdale,Mesa,85201,AZ,9
641,508901.0,San Antonio-New Braunfels,San Antonio,78209,TX,7
642,2063583.0,San Jose-Sunnyvale-Santa Clara,Sunnyvale,94086,CA,1
643,410192.0,Deltona-Daytona Beach-Ormond Beach,Palm Coast,32137,FL,8
644,257970.0,Winston-Salem,Winston-Salem,27106,NC,10
645,120107.0,Marion,Marion,43302,OH,10
646,580750.0,New York-Newark-Jersey City,Huntington,11746,NY,7
647,576389.0,Boulder,Longmont,80504,CO,7
648,703267.0,San Francisco-Oakland-Hayward,San Pablo,94806,CA,5
649,437444.0,Miami-Fort Lauderdale-West Palm Beach,Doral,33178,FL,8
650,172455.0,Philadelphia-Camden-Wilmington,Philadelphia,19144,PA,10
651,301889.0,Richmond,Midlothian,23112,VA,10
652,151553.0,Detroit-Warren-Dearborn,Roseville,48066,MI,10
653,1043982.0,San Diego-Carlsbad,San Diego,92128,CA,2
654,492675.0,Denver-Aurora-Lakewood,Denver,80219,CO,8
655,520287.0,Miami-Fort Lauderdale-West Palm Beach,Hollywood,33021,FL,7
656,198791.0,Little Rock-North Little Rock-Conway,Conway,72034,AR,10
657,594823.0,Vallejo-Fairfield,Vallejo,94591,CA,7
658,877930.0,Los Angeles-Long Beach-Anaheim,Alhambra,91801,CA,4
659,289619.0,Orlando-Kissimmee-Sanford,Leesburg,34748,FL,10
660,208820.0,Columbia,Columbia,29229,SC,10
661,442002.0,Philadelphia-Camden-Wilmington,West Chester,19380,PA,8
662,211480.0,San Antonio-New Braunfels,San Antonio,78223,TX,10
663,682319.0,Los Angeles-Long Beach-Anaheim,Los Angeles,91331,CA,6
664,211931.0,Augusta-Richmond County,Martinez,30907,GA,10
665,161315.0,Dayton,Huber Heights,45424,OH,10
666,421384.0,New York-Newark-Jersey City,Freehold,7728,NJ,8
667,364404.0,Virginia Beach-Norfolk-Newport News,Virginia Beach,23456,VA,9
668,370415.0,Phoenix-Mesa-Scottsdale,Buckeye,85326,AZ,9
669,336571.0,Atlanta-Sandy Springs-Roswell,Kennesaw,30144,GA,10
670,191753.0,Jacksonville,Jacksonville,28540,NC,10
671,413349.0,Miami-Fort Lauderdale-West Palm Beach,Miramar,33023,FL,8
672,277501.0,Orlando-Kissimmee-Sanford,Orlando,32839,FL,10
673,252758.0,New Orleans-Metairie,Kenner,70065,LA,10
674,427955.0,Medford,Medford,97504,OR,8
675,501748.0,Cape Coral-Fort Myers,Cape Coral,33914,FL,7
676,820690.0,Los Angeles-Long Beach-Anaheim,Anaheim,92805,CA,4
677,165197.0,Brownsville-Harlingen,Brownsville,78520,TX,10
678,453013.0,Ogden-Clearfield,Clearfield,84015,UT,8
679,1223149.0,Los Angeles-Long Beach-Anaheim,Los Angeles,90042,CA,1
680,330152.0,Blacksburg-Christiansburg-Radford,Blacksburg,24060,VA,10
681,718538.0,Bellingham,Bellingham,98225,WA,5
682,282205.0,Houston-The Woodlands-Sugar Land,Spring,77386,TX,10
683,521112.0,Portland-Vancouver-Hillsboro,Portland,97206,OR,7
684,505690.0,Dallas-Fort Worth-Arlington,Frisco,75034,TX,7
685,781075.0,San Diego-Carlsbad,El Cajon,92020,CA,5
686,816894.0,San Francisco-Oakland-Hayward,Martinez,94553,CA,4
687,445431.0,Riverside-San Bernardino-Ontario,Indio,92201,CA,8
688,293596.0,Dallas-Fort Worth-Arlington,Desoto,75115,TX,10
689,934806.0,Miami-Fort Lauderdale-West Palm Beach,Fort Lauderdale,33308,FL,3
690,456514.0,Tampa-St. Petersburg-Clearwater,Dunedin,34698,FL,8
691,1343229.0,San Francisco-Oakland-Hayward,Daly City,94015,CA,1
692,438381.0,New York-Newark-Jersey City,Passaic,7055,NJ,8
693,552422.0,New York-Newark-Jersey City,New York,10466,NY,7
694,520578.0,Riverside-San Bernardino-Ontario,Yucaipa,92399,CA,7
695,687149.0,Riverside-San Bernardino-Ontario,Corona,92882,CA,6
696,304308.0,New York-Newark-Jersey City,Irvington,7111,NJ,10
697,684404.0,Bend-Redmond,Bend,97702,OR,6
698,262625.0,Charlotte-Concord-Gastonia,Lancaster,29720,SC,10
699,658641.0,Washington-Arlington-Alexandria,Fairfax,22030,VA,6
700,118641.0,Lawton,Lawton,73505,OK,10
701,277432.0,Fargo,Fargo,58104,ND,10
702,380172.0,Indianapolis-Carmel-Anderson,Carmel,46032,IN,9
703,324702.0,Clarksville,Clarksville,37043,TN,10
704,571043.0,New York-Newark-Jersey City,New York,10460,NY,7
705,243687.0,Laredo,Laredo,78045,TX,10
706,302808.0,St. Louis,O Fallon,63366,MO,10
707,297757.0,Richmond,Richmond,23225,VA,10
708,307457.0,Houston-The Woodlands-Sugar Land,Richmond,77407,TX,10
709,467355.0,Dallas-Fort Worth-Arlington,Plano,75093,TX,8
710,659300.0,Atlanta-Sandy Springs-Roswell,Brookhaven,30319,GA,6
711,177938.0,McAllen-Edinburg-Mission,Edinburg,78542,TX,10
712,213520.0,Mobile,Mobile,36695,AL,10
713,172756.0,Gulfport-Biloxi-Pascagoula,Gulfport,39503,MS,10
714,485030.0,Fort Collins,Loveland,80538,CO,8
715,596549.0,Miami-Fort Lauderdale-West Palm Beach,Palm Beach Gardens,33418,FL,7
716,265525.0,Memphis,Memphis,38016,TN,10
717,340604.0,Phoenix-Mesa-Scottsdale,Sun City,85351,AZ,10
718,425983.0,Miami-Fort Lauderdale-West Palm Beach,Fort Lauderdale,33312,FL,8
719,381754.0,Charleston-North Charleston,Charleston,29414,SC,9
720,469506.0,Philadelphia-Camden-Wilmington,West Chester,19382,PA,8
721,436799.0,Miami-Fort Lauderdale-West Palm Beach,Boynton Beach,33437,FL,8
722,357719.0,New Orleans-Metairie,New Orleans,70119,LA,9
723,892258.0,New York-Newark-Jersey City,New York,11374,NY,4
724,426165.0,Phoenix-Mesa-Scottsdale,Goodyear,85338,AZ,8
725,190594.0,Jacksonville,Jacksonville,28546,NC,10
726,307867.0,Chicago-Naperville-Elgin,Chicago,60638,IL,10
727,209119.0,San Antonio-New Braunfels,San Antonio,78228,TX,10
728,240988.0,Mankato-North Mankato,Mankato,56001,MN,10
729,381124.0,Raleigh,Fuquay Varina,27526,NC,9
730,492168.0,New York-Newark-Jersey City,Bloomfield,7003,NJ,8
731,290393.0,Chicago-Naperville-Elgin,Berwyn,60402,IL,10
732,483151.0,Austin-Round Rock,Round Rock,78665,TX,8
733,323449.0,Bakersfield,Oildale,93308,CA,10
734,1822905.0,San Jose-Sunnyvale-Santa Clara,Campbell,95008,CA,1
735,204223.0,Baltimore-Columbia-Towson,Baltimore,21218,MD,10
736,187510.0,Clovis,Clovis,88101,NM,10
737,504784.0,Eugene,Eugene,97405,OR,7
738,207537.0,Columbia,Columbia,65202,MO,10
739,413256.0,Raleigh,Raleigh,27606,NC,8
740,181006.0,Canton-Massillon,Massillon,44646,OH,10
741,932195.0,Los Angeles-Long Beach-Anaheim,Aliso Viejo,92656,CA,3
742,824177.0,San Diego-Carlsbad,Oceanside,92056,CA,4
743,299792.0,Cincinnati,West Chester,45069,OH,10
744,294304.0,Jacksonville,Middleburg,32068,FL,10
745,341115.0,Virginia Beach-Norfolk-Newport News,Williamsburg,23185,VA,10
746,412101.0,Bridgeport-Stamford-Norwalk,Danbury,6810,CT,8
747,604930.0,Washington-Arlington-Alexandria,Rockville,20850,MD,6
748,341640.0,San Antonio-New Braunfels,San Antonio,78230,TX,10
749,468398.0,Port St. Lucie,Stuart,34997,FL,8
750,794672.0,Los Angeles-Long Beach-Anaheim,Santa Ana,92704,CA,5
751,367700.0,Philadelphia-Camden-Wilmington,Philadelphia,19146,PA,9
752,218071.0,Amarillo,Amarillo,79109,TX,10
753,179925.0,Hickory-Lenoir-Morganton,Lenoir,28645,NC,10
754,347481.0,Kennewick-Richland,Kennewick,99336,WA,10
755,769647.0,San Diego-Carlsbad,Santee,92071,CA,5
756,281207.0,Auburn-Opelika,Auburn,36830,AL,10
757,588232.0,Denver-Aurora-Lakewood,Broomfield,80020,CO,7
758,1165566.0,Los Angeles-Long Beach-Anaheim,Costa Mesa,92626,CA,1
759,386798.0,Dallas-Fort Worth-Arlington,Carrollton,75007,TX,9
